month,company,offer_id,offer,category,channel,units_sold,capacity_units,price,unit_cost,repeat_rate,satisfaction,growth_rate,lead_time_days,is_service,is_synthetic
2025-10-01,義大開發,D2-02-13,樂園一日票-方案4,樂園一日票,線上,42,58,5828,1982,0.226,3.76,-0.005,12,1,True
2025-11-01,義大開發,D2-02-13,樂園一日票-方案4,樂園一日票,線上,50,69,5828,1982,0.288,3.88,-0.013,12,1,True
2025-12-01,義大開發,D2-02-13,樂園一日票-方案4,樂園一日票,線上,37,51,5828,1982,0.287,3.53,0.028,13,1,True
2025-01-01,義大開發,D2-02-14,購物樂園套票-方案4,購物樂園套票,門市,63,82,6510,2604,0.358,3.98,0.047,19,1,True
2025-02-01,義大開發,D2-02-14,購物樂園套票-方案4,購物樂園套票,門市,76,107,6510,2604,0.369,4.12,0.013,19,1,True
2025-03-01,義大開發,D2-02-14,購物樂園套票-方案4,購物樂園套票,門市,75,99,6510,2604,0.34,3.8,0.085,17,1,True
2025-04-01,義大開發,D2-02-14,購物樂園套票-方案4,購物樂園套票,門市,79,101,6510,2604,0.377,4.06,-0.005,18,1,True
2025-05-01,義大開發,D2-02-14,購物樂園套票-方案4,購物樂園套票,門市,76,99,6510,2604,0.362,4.39,-0.004,16,1,True
2025-06-01,義大開發,D2-02-14,購物樂園套票-方案4,購物樂園套票,門市,85,114,6510,2604,0.384,3.99,0.065,18,1,True
2025-07-01,義大開發,D2-02-14,購物樂園套票-方案4,購物樂園套票,門市,88,121,6510,2604,0.354,3.97,-0.003,18,1,True
2025-08-01,義大開發,D2-02-14,購物樂園套票-方案4,購物樂園套票,門市,72,88,6510,2604,0.403,4.15,0.032,19,1,True
2025-09-01,義大開發,D2-02-14,購物樂園套票-方案4,購物樂園套票,門市,61,78,6510,2604,0.397,4.15,0.069,19,1,True
2025-10-01,義大開發,D2-02-14,購物樂園套票-方案4,購物樂園套票,門市,60,85,6510,2604,0.391,3.85,0.033,17,1,True
2025-11-01,義大開發,D2-02-14,購物樂園套票-方案4,購物樂園套票,門市,60,82,6510,2604,0.378,3.75,-0.005,16,1,True
2025-12-01,義大開發,D2-02-14,購物樂園套票-方案4,購物樂園套票,門市,73,100,6510,2604,0.372,4.3,-0.002,16,1,True
2025-01-01,義大開發,D2-02-15,兩天一夜度假-方案4,兩天一夜度假,活動,73,86,7192,3308,0.486,4.2,0.134,19,1,True
2025-02-01,義大開發,D2-02-15,兩天一夜度假-方案4,兩天一夜度假,活動,108,130,7192,3308,0.393,4.14,0.109,23,1,True
2025-03-01,義大開發,D2-02-15,兩天一夜度假-方案4,兩天一夜度假,活動,95,120,7192,3308,0.481,4.16,0.151,23,1,True
2025-04-01,義大開發,D2-02-15,兩天一夜度假-方案4,兩天一夜度假,活動,100,115,7192,3308,0.389,4.14,0.137,19,1,True
2025-05-01,義大開發,D2-02-15,兩天一夜度假-方案4,兩天一夜度假,活動,95,116,7192,3308,0.428,4.15,0.128,19,1,True
2025-06-01,義大開發,D2-02-15,兩天一夜度假-方案4,兩天一夜度假,活動,91,114,7192,3308,0.425,4.08,0.059,21,1,True
2025-07-01,義大開發,D2-02-15,兩天一夜度假-方案4,兩天一夜度假,活動,88,114,7192,3308,0.432,3.92,0.076,22,1,True
2025-08-01,義大開發,D2-02-15,兩天一夜度假-方案4,兩天一夜度假,活動,94,122,7192,3308,0.425,3.84,0.076,21,1,True
2025-09-01,義大開發,D2-02-15,兩天一夜度假-方案4,兩天一夜度假,活動,74,83,7192,3308,0.419,3.85,0.049,20,1,True
2025-10-01,義大開發,D2-02-15,兩天一夜度假-方案4,兩天一夜度假,活動,72,88,7192,3308,0.434,4.02,0.045,21,1,True
2025-11-01,義大開發,D2-02-15,兩天一夜度假-方案4,兩天一夜度假,活動,72,83,7192,3308,0.458,3.7,0.068,22,1,True
2025-12-01,義大開發,D2-02-15,兩天一夜度假-方案4,兩天一夜度假,活動,89,100,7192,3308,0.471,4.12,0.051,19,1,True
2025-01-01,義大開發,D2-02-16,三天兩夜深度假期-方案4,三天兩夜深度假期,會員,45,76,4464,2321,0.164,3.51,-0.134,7,1,True
2025-02-01,義大開發,D2-02-16,三天兩夜深度假期-方案4,三天兩夜深度假期,會員,49,93,4464,2321,0.177,3.49,-0.069,3,1,True
2025-03-01,義大開發,D2-02-16,三天兩夜深度假期-方案4,三天兩夜深度假期,會員,32,54,4464,2321,0.212,3.62,-0.124,3,1,True
2025-04-01,義大開發,D2-02-16,三天兩夜深度假期-方案4,三天兩夜深度假期,會員,51,92,4464,2321,0.115,3.71,-0.066,6,1,True
2025-05-01,義大開發,D2-02-16,三天兩夜深度假期-方案4,三天兩夜深度假期,會員,40,70,4464,2321,0.185,3.64,-0.085,4,1,True
2025-06-01,義大開發,D2-02-16,三天兩夜深度假期-方案4,三天兩夜深度假期,會員,38,63,4464,2321,0.145,3.46,-0.079,4,1,True
2025-07-01,義大開發,D2-02-16,三天兩夜深度假期-方案4,三天兩夜深度假期,會員,54,95,4464,2321,0.241,3.42,-0.062,4,1,True
2025-08-01,義大開發,D2-02-16,三天兩夜深度假期-方案4,三天兩夜深度假期,會員,29,52,4464,2321,0.146,3.62,-0.081,7,1,True
2025-09-01,義大開發,D2-02-16,三天兩夜深度假期-方案4,三天兩夜深度假期,會員,26,44,4464,2321,0.164,3.26,-0.031,3,1,True
2025-10-01,義大開發,D2-02-16,三天兩夜深度假期-方案4,三天兩夜深度假期,會員,24,41,4464,2321,0.16,3.24,-0.036,7,1,True
2025-11-01,義大開發,D2-02-16,三天兩夜深度假期-方案4,三天兩夜深度假期,會員,29,50,4464,2321,,3.86,-0.112,3,1,True
2025-12-01,義大開發,D2-02-16,三天兩夜深度假期-方案4,三天兩夜深度假期,會員,40,79,4464,2321,0.177,3.27,-0.048,7,1,True
2025-01-01,義大開發,D2-02-17,樂園一日票-方案5,樂園一日票,線上,46,74,5146,1750,0.182,3.45,-0.018,9,1,True
2025-02-01,義大開發,D2-02-17,樂園一日票-方案5,樂園一日票,線上,67,96,5146,1750,0.228,3.57,-0.035,11,1,True
2025-03-01,義大開發,D2-02-17,樂園一日票-方案5,樂園一日票,線上,60,100,5146,1750,0.27,3.04,-0.058,11,1,True
2025-04-01,義大開發,D2-02-17,樂園一日票-方案5,樂園一日票,線上,57,90,5146,1750,0.234,3.71,-0.05,10,1,True
2025-05-01,義大開發,D2-02-17,樂園一日票-方案5,樂園一日票,線上,55,89,5146,1750,0.163,3.48,0.046,8,1,True
2025-06-01,義大開發,D2-02-17,樂園一日票-方案5,樂園一日票,線上,52,84,5146,1750,0.188,3.43,-0.045,11,1,True
2025-07-01,義大開發,D2-02-17,樂園一日票-方案5,樂園一日票,線上,49,85,5146,1750,0.198,3.89,-0.027,7,1,True
2025-08-01,義大開發,D2-02-17,樂園一日票-方案5,樂園一日票,線上,54,83,5146,1750,0.225,3.63,-0.152,9,1,True
2025-09-01,義大開發,D2-02-17,樂園一日票-方案5,樂園一日票,線上,48,74,5146,1750,0.225,3.76,-0.051,9,1,True
2025-10-01,義大開發,D2-02-17,樂園一日票-方案5,樂園一日票,線上,40,67,5146,1750,0.245,3.48,-0.054,11,1,True
2025-11-01,義大開發,D2-02-17,樂園一日票-方案5,樂園一日票,線上,49,86,5146,1750,0.236,3.71,-0.044,11,1,True
2025-12-01,義大開發,D2-02-17,樂園一日票-方案5,樂園一日票,線上,50,79,5146,1750,0.198,3.79,-0.002,8,1,True
2025-01-01,義大開發,D2-02-18,購物樂園套票-方案5,購物樂園套票,門市,65,95,5828,2331,0.361,3.96,0.0,12,1,True
2025-02-01,義大開發,D2-02-18,購物樂園套票-方案5,購物樂園套票,門市,70,110,5828,2331,0.345,3.73,0.008,15,1,True
2025-03-01,義大開發,D2-02-18,購物樂園套票-方案5,購物樂園套票,門市,71,106,5828,2331,0.319,3.73,0.014,13,1,True
2025-04-01,義大開發,D2-02-18,購物樂園套票-方案5,購物樂園套票,門市,73,111,5828,2331,0.265,3.82,0.008,15,1,True
2025-05-01,義大開發,D2-02-18,購物樂園套票-方案5,購物樂園套票,門市,58,84,5828,2331,0.302,3.94,0.048,15,1,True
2025-06-01,義大開發,D2-02-18,購物樂園套票-方案5,購物樂園套票,門市,80,118,5828,2331,0.264,3.75,0.05,11,1,True
2025-07-01,義大開發,D2-02-18,購物樂園套票-方案5,購物樂園套票,門市,67,95,5828,2331,0.26,3.75,-0.07,13,1,True
2025-08-01,義大開發,D2-02-18,購物樂園套票-方案5,購物樂園套票,門市,70,100,5828,2331,0.396,3.99,-0.058,14,1,True
2025-09-01,義大開發,D2-02-18,購物樂園套票-方案5,購物樂園套票,門市,55,80,5828,2331,0.28,3.81,0.002,12,1,True
2025-10-01,義大開發,D2-02-18,購物樂園套票-方案5,購物樂園套票,門市,48,69,5828,2331,0.276,3.87,0.003,14,1,True
2025-11-01,義大開發,D2-02-18,購物樂園套票-方案5,購物樂園套票,門市,46,67,5828,2331,0.317,3.73,-0.063,11,1,True
2025-12-01,義大開發,D2-02-18,購物樂園套票-方案5,購物樂園套票,門市,73,112,5828,2331,0.284,3.96,0.036,15,1,True
2025-01-01,義大開發,D2-02-19,兩天一夜度假-方案5,兩天一夜度假,活動,76,99,6510,2995,0.334,4.09,0.048,16,1,True
2025-02-01,義大開發,D2-02-19,兩天一夜度假-方案5,兩天一夜度假,活動,79,107,6510,2995,0.378,3.88,0.058,16,1,True
2025-03-01,義大開發,D2-02-19,兩天一夜度假-方案5,兩天一夜度假,活動,66,86,6510,2995,0.394,3.84,-0.012,18,1,True
2025-04-01,義大開發,D2-02-19,兩天一夜度假-方案5,兩天一夜度假,活動,73,92,6510,2995,0.418,3.67,0.026,15,1,True
2025-05-01,義大開發,D2-02-19,兩天一夜度假-方案5,兩天一夜度假,活動,73,87,6510,2995,0.335,3.72,0.026,15,1,True
2025-06-01,義大開發,D2-02-19,兩天一夜度假-方案5,兩天一夜度假,活動,64,80,6510,2995,0.378,3.95,0.086,18,1,True
2025-07-01,義大開發,D2-02-19,兩天一夜度假-方案5,兩天一夜度假,活動,76,98,6510,2995,0.443,3.76,0.003,17,1,True
2025-08-01,義大開發,D2-02-19,兩天一夜度假-方案5,兩天一夜度假,活動,70,91,6510,2995,0.399,3.78,0.05,19,1,True
2025-09-01,義大開發,D2-02-19,兩天一夜度假-方案5,兩天一夜度假,活動,52,65,6510,2995,0.355,4.0,0.062,15,1,True
2025-10-01,義大開發,D2-02-19,兩天一夜度假-方案5,兩天一夜度假,活動,62,78,6510,2995,0.373,3.85,0.02,16,1,True
2025-11-01,義大開發,D2-02-19,兩天一夜度假-方案5,兩天一夜度假,活動,58,76,6510,2995,0.363,3.98,0.028,17,1,True
2025-12-01,義大開發,D2-02-19,兩天一夜度假-方案5,兩天一夜度假,活動,80,105,6510,2995,0.337,3.82,0.082,19,1,True
2025-01-01,義大開發,D2-02-20,三天兩夜深度假期-方案5,三天兩夜深度假期,會員,92,114,7192,3740,0.414,3.78,0.087,23,1,True
2025-02-01,義大開發,D2-02-20,三天兩夜深度假期-方案5,三天兩夜深度假期,會員,99,124,7192,3740,0.414,3.84,0.042,20,1,True
2025-03-01,義大開發,D2-02-20,三天兩夜深度假期-方案5,三天兩夜深度假期,會員,95,122,7192,3740,0.411,4.47,0.099,19,1,True
2025-04-01,義大開發,D2-02-20,三天兩夜深度假期-方案5,三天兩夜深度假期,會員,105,120,7192,3740,0.454,4.16,0.047,21,1,True
2025-05-01,義大開發,D2-02-20,三天兩夜深度假期-方案5,三天兩夜深度假期,會員,93,117,7192,3740,0.391,3.75,0.137,22,1,True
2025-06-01,義大開發,D2-02-20,三天兩夜深度假期-方案5,三天兩夜深度假期,會員,98,116,7192,3740,0.485,4.22,0.063,20,1,True
2025-07-01,義大開發,D2-02-20,三天兩夜深度假期-方案5,三天兩夜深度假期,會員,109,124,7192,3740,0.442,3.76,0.102,19,1,True
2025-08-01,義大開發,D2-02-20,三天兩夜深度假期-方案5,三天兩夜深度假期,會員,93,111,7192,3740,0.443,3.83,0.033,21,1,True
2025-09-01,義大開發,D2-02-20,三天兩夜深度假期-方案5,三天兩夜深度假期,會員,66,82,7192,3740,0.442,4.14,0.003,21,1,True
2025-10-01,義大開發,D2-02-20,三天兩夜深度假期-方案5,三天兩夜深度假期,會員,74,92,7192,3740,0.478,4.14,0.061,19,1,True
2025-11-01,義大開發,D2-02-20,三天兩夜深度假期-方案5,三天兩夜深度假期,會員,74,91,7192,3740,0.476,4.52,0.09,22,1,True
2025-12-01,義大開發,D2-02-20,三天兩夜深度假期-方案5,三天兩夜深度假期,會員,96,125,7192,3740,0.455,3.95,0.039,23,1,True
2025-01-01,盛香珍X亙美質珍,D2-03-01,經典小泡芙-方案1,經典小泡芙,線上,43,87,68,23,0.23,3.64,-0.051,5,0,True
2025-02-01,盛香珍X亙美質珍,D2-03-01,經典小泡芙-方案1,經典小泡芙,線上,47,102,68,23,0.19,3.19,-0.068,5,0,True
2025-03-01,盛香珍X亙美質珍,D2-03-01,經典小泡芙-方案1,經典小泡芙,線上,50,90,68,23,0.103,3.36,-0.042,7,0,True
2025-04-01,盛香珍X亙美質珍,D2-03-01,經典小泡芙-方案1,經典小泡芙,線上,45,85,68,23,0.192,3.56,-0.119,7,0,True
2025-05-01,盛香珍X亙美質珍,D2-03-01,經典小泡芙-方案1,經典小泡芙,線上,44,81,68,23,0.15,3.55,-0.087,4,0,True
2025-06-01,盛香珍X亙美質珍,D2-03-01,經典小泡芙-方案1,經典小泡芙,線上,41,84,68,23,0.18,3.65,-0.052,7,0,True
2025-07-01,盛香珍X亙美質珍,D2-03-01,經典小泡芙-方案1,經典小泡芙,線上,35,66,68,23,0.172,3.4,-0.11,3,0,True
2025-08-01,盛香珍X亙美質珍,D2-03-01,經典小泡芙-方案1,經典小泡芙,線上,22,37,68,23,0.182,3.33,-0.097,3,0,True
2025-09-01,盛香珍X亙美質珍,D2-03-01,經典小泡芙-方案1,經典小泡芙,線上,37,66,68,23,0.179,3.48,-0.056,3,0,True
2025-10-01,盛香珍X亙美質珍,D2-03-01,經典小泡芙-方案1,經典小泡芙,線上,33,59,68,23,0.076,3.2,-0.14,4,0,True
2025-11-01,盛香珍X亙美質珍,D2-03-01,經典小泡芙-方案1,經典小泡芙,線上,26,47,68,23,0.135,3.42,-0.047,5,0,True
2025-12-01,盛香珍X亙美質珍,D2-03-01,經典小泡芙-方案1,經典小泡芙,線上,25,44,68,23,0.119,3.39,-0.108,6,0,True
2025-01-01,盛香珍X亙美質珍,D2-03-02,限定風味小泡芙-方案1,限定風味小泡芙,門市,47,75,79,32,0.187,3.37,0.015,9,0,True
2025-02-01,盛香珍X亙美質珍,D2-03-02,限定風味小泡芙-方案1,限定風味小泡芙,門市,69,110,79,32,0.261,3.75,-0.07,7,0,True
2025-03-01,盛香珍X亙美質珍,D2-03-02,限定風味小泡芙-方案1,限定風味小泡芙,門市,70,101,79,32,0.229,3.76,0.016,9,0,True
2025-04-01,盛香珍X亙美質珍,D2-03-02,限定風味小泡芙-方案1,限定風味小泡芙,門市,54,83,79,32,0.228,3.62,0.004,9,0,True
2025-05-01,盛香珍X亙美質珍,D2-03-02,限定風味小泡芙-方案1,限定風味小泡芙,門市,63,103,79,32,0.278,3.8,-0.041,9,0,True
2025-06-01,盛香珍X亙美質珍,D2-03-02,限定風味小泡芙-方案1,限定風味小泡芙,門市,61,100,79,32,0.243,3.69,0.007,7,0,True
2025-07-01,盛香珍X亙美質珍,D2-03-02,限定風味小泡芙-方案1,限定風味小泡芙,門市,57,87,79,32,0.258,3.41,-0.012,10,0,True
2025-08-01,盛香珍X亙美質珍,D2-03-02,限定風味小泡芙-方案1,限定風味小泡芙,門市,44,65,79,32,0.224,3.57,-0.076,9,0,True
2025-09-01,盛香珍X亙美質珍,D2-03-02,限定風味小泡芙-方案1,限定風味小泡芙,門市,44,65,79,32,0.241,3.57,-0.065,8,0,True
2025-10-01,盛香珍X亙美質珍,D2-03-02,限定風味小泡芙-方案1,限定風味小泡芙,門市,38,57,79,32,0.252,3.91,-0.074,10,0,True
2025-11-01,盛香珍X亙美質珍,D2-03-02,限定風味小泡芙-方案1,限定風味小泡芙,門市,42,66,79,32,0.201,3.62,-0.048,9,0,True
2025-12-01,盛香珍X亙美質珍,D2-03-02,限定風味小泡芙-方案1,限定風味小泡芙,門市,56,97,79,32,0.277,3.51,-0.081,10,0,True
2025-01-01,盛香珍X亙美質珍,D2-03-03,分享派對包-方案1,分享派對包,活動,69,105,89,41,0.284,3.7,0.013,14,0,True
2025-02-01,盛香珍X亙美質珍,D2-03-03,分享派對包-方案1,分享派對包,活動,66,99,89,41,0.304,3.82,-0.023,12,0,True
2025-03-01,盛香珍X亙美質珍,D2-03-03,分享派對包-方案1,分享派對包,活動,77,95,89,41,0.327,3.92,0.062,14,0,True
2025-04-01,盛香珍X亙美質珍,D2-03-03,分享派對包-方案1,分享派對包,活動,73,106,89,41,0.248,3.68,0.029,14,0,True
2025-05-01,盛香珍X亙美質珍,D2-03-03,分享派對包-方案1,分享派對包,活動,75,101,89,41,0.283,3.84,-0.031,11,0,True
2025-06-01,盛香珍X亙美質珍,D2-03-03,分享派對包-方案1,分享派對包,活動,68,100,89,41,0.315,3.3,0.032,15,0,True
2025-07-01,盛香珍X亙美質珍,D2-03-03,分享派對包-方案1,分享派對包,活動,64,94,89,41,0.276,3.75,0.075,11,0,True
2025-08-01,盛香珍X亙美質珍,D2-03-03,分享派對包-方案1,分享派對包,活動,60,85,89,41,0.318,3.76,0.041,14,0,True
2025-09-01,盛香珍X亙美質珍,D2-03-03,分享派對包-方案1,分享派對包,活動,49,59,89,41,0.328,3.62,-0.017,11,0,True
2025-10-01,盛香珍X亙美質珍,D2-03-03,分享派對包-方案1,分享派對包,活動,42,62,89,41,0.316,3.63,-0.024,11,0,True
2025-11-01,盛香珍X亙美質珍,D2-03-03,分享派對包-方案1,分享派對包,活動,55,90,89,41,0.348,3.62,0.046,11,0,True
2025-12-01,盛香珍X亙美質珍,D2-03-03,分享派對包-方案1,分享派對包,活動,52,72,89,41,0.291,4.02,0.017,13,0,True
2025-01-01,盛香珍X亙美質珍,D2-03-04,跨界聯名禮盒-方案1,跨界聯名禮盒,會員,65,87,100,52,0.332,4.06,0.05,18,0,True
2025-02-01,盛香珍X亙美質珍,D2-03-04,跨界聯名禮盒-方案1,跨界聯名禮盒,會員,79,100,100,52,0.409,3.72,0.057,15,0,True
2025-03-01,盛香珍X亙美質珍,D2-03-04,跨界聯名禮盒-方案1,跨界聯名禮盒,會員,64,88,100,52,0.351,3.73,0.094,18,0,True
2025-04-01,盛香珍X亙美質珍,D2-03-04,跨界聯名禮盒-方案1,跨界聯名禮盒,會員,65,82,100,52,0.358,4.09,0.036,16,0,True
2025-05-01,盛香珍X亙美質珍,D2-03-04,跨界聯名禮盒-方案1,跨界聯名禮盒,會員,74,101,100,52,0.357,3.65,0.011,17,0,True
2025-06-01,盛香珍X亙美質珍,D2-03-04,跨界聯名禮盒-方案1,跨界聯名禮盒,會員,58,77,100,52,0.367,4.03,-0.008,16,0,True
2025-07-01,盛香珍X亙美質珍,D2-03-04,跨界聯名禮盒-方案1,跨界聯名禮盒,會員,67,92,100,52,0.38,3.55,0.068,18,0,True
2025-08-01,盛香珍X亙美質珍,D2-03-04,跨界聯名禮盒-方案1,跨界聯名禮盒,會員,68,86,100,52,0.366,3.84,0.065,17,0,True
2025-09-01,盛香珍X亙美質珍,D2-03-04,跨界聯名禮盒-方案1,跨界聯名禮盒,會員,51,69,100,52,0.35,3.79,0.08,16,0,True
2025-10-01,盛香珍X亙美質珍,D2-03-04,跨界聯名禮盒-方案1,跨界聯名禮盒,會員,47,67,100,52,0.375,4.1,0.047,18,0,True
2025-11-01,盛香珍X亙美質珍,D2-03-04,跨界聯名禮盒-方案1,跨界聯名禮盒,會員,55,69,100,52,0.419,4.19,0.017,17,0,True
2025-12-01,盛香珍X亙美質珍,D2-03-04,跨界聯名禮盒-方案1,跨界聯名禮盒,會員,66,85,100,52,0.334,3.67,0.016,15,0,True
2025-01-01,盛香珍X亙美質珍,D2-03-05,經典小泡芙-方案2,經典小泡芙,線上,82,103,110,37,0.43,4.51,0.083,19,0,True
2025-02-01,盛香珍X亙美質珍,D2-03-05,經典小泡芙-方案2,經典小泡芙,線上,104,127,110,37,0.418,4.23,0.099,22,0,True
2025-03-01,盛香珍X亙美質珍,D2-03-05,經典小泡芙-方案2,經典小泡芙,線上,95,114,110,37,0.466,4.39,0.055,19,0,True
2025-04-01,盛香珍X亙美質珍,D2-03-05,經典小泡芙-方案2,經典小泡芙,線上,100,119,110,37,0.484,4.54,0.066,23,0,True
2025-05-01,盛香珍X亙美質珍,D2-03-05,經典小泡芙-方案2,經典小泡芙,線上,105,132,110,37,0.412,3.84,0.111,20,0,True
2025-06-01,盛香珍X亙美質珍,D2-03-05,經典小泡芙-方案2,經典小泡芙,線上,102,128,110,37,0.518,4.23,0.11,23,0,True
2025-07-01,盛香珍X亙美質珍,D2-03-05,經典小泡芙-方案2,經典小泡芙,線上,98,112,110,37,0.466,4.13,0.058,19,0,True
2025-08-01,盛香珍X亙美質珍,D2-03-05,經典小泡芙-方案2,經典小泡芙,線上,100,109,110,37,0.44,3.97,0.11,19,0,True
2025-09-01,盛香珍X亙美質珍,D2-03-05,經典小泡芙-方案2,經典小泡芙,線上,78,94,110,37,0.405,4.18,0.111,19,0,True
2025-10-01,盛香珍X亙美質珍,D2-03-05,經典小泡芙-方案2,經典小泡芙,線上,73,86,110,37,0.428,3.94,0.097,20,0,True
2025-11-01,盛香珍X亙美質珍,D2-03-05,經典小泡芙-方案2,經典小泡芙,線上,77,99,110,37,0.45,4.19,0.076,21,0,True
2025-12-01,盛香珍X亙美質珍,D2-03-05,經典小泡芙-方案2,經典小泡芙,線上,85,99,110,37,0.457,4.21,0.042,22,0,True
2025-01-01,盛香珍X亙美質珍,D2-03-06,限定風味小泡芙-方案2,限定風味小泡芙,門市,36,74,68,27,0.203,3.56,-0.067,7,0,True
2025-02-01,盛香珍X亙美質珍,D2-03-06,限定風味小泡芙-方案2,限定風味小泡芙,門市,47,84,68,27,0.119,3.48,-0.144,3,0,True
2025-03-01,盛香珍X亙美質珍,D2-03-06,限定風味小泡芙-方案2,限定風味小泡芙,門市,45,68,68,27,0.193,3.67,-0.078,3,0,True
2025-04-01,盛香珍X亙美質珍,D2-03-06,限定風味小泡芙-方案2,限定風味小泡芙,門市,43,75,68,27,0.148,3.56,-0.113,3,0,True
2025-05-01,盛香珍X亙美質珍,D2-03-06,限定風味小泡芙-方案2,限定風味小泡芙,門市,45,83,68,27,0.104,3.76,-0.09,4,0,True
2025-06-01,盛香珍X亙美質珍,D2-03-06,限定風味小泡芙-方案2,限定風味小泡芙,門市,41,69,68,27,0.179,3.24,-0.067,5,0,True
2025-07-01,盛香珍X亙美質珍,D2-03-06,限定風味小泡芙-方案2,限定風味小泡芙,門市,54,93,68,27,0.116,3.25,-0.092,3,0,True
2025-08-01,盛香珍X亙美質珍,D2-03-06,限定風味小泡芙-方案2,限定風味小泡芙,門市,24,43,68,27,0.195,3.34,-0.108,6,0,True
2025-09-01,盛香珍X亙美質珍,D2-03-06,限定風味小泡芙-方案2,限定風味小泡芙,門市,25,49,68,27,0.169,3.03,-0.011,5,0,True
2025-10-01,盛香珍X亙美質珍,D2-03-06,限定風味小泡芙-方案2,限定風味小泡芙,門市,34,58,68,27,0.173,3.4,-0.071,3,0,True
2025-11-01,盛香珍X亙美質珍,D2-03-06,限定風味小泡芙-方案2,限定風味小泡芙,門市,22,42,68,27,0.192,3.63,-0.107,4,0,True
2025-12-01,盛香珍X亙美質珍,D2-03-06,限定風味小泡芙-方案2,限定風味小泡芙,門市,31,59,68,27,0.173,3.75,-0.028,7,0,True
2025-01-01,盛香珍X亙美質珍,D2-03-07,分享派對包-方案2,分享派對包,活動,53,90,79,36,0.211,3.78,-0.035,9,0,True
2025-02-01,盛香珍X亙美質珍,D2-03-07,分享派對包-方案2,分享派對包,活動,60,96,79,36,0.209,,-0.043,10,0,True
2025-03-01,盛香珍X亙美質珍,D2-03-07,分享派對包-方案2,分享派對包,活動,59,96,79,36,0.207,3.74,-0.046,11,0,True
2025-04-01,盛香珍X亙美質珍,D2-03-07,分享派對包-方案2,分享派對包,活動,52,87,79,36,0.23,3.88,0.02,7,0,True
2025-05-01,盛香珍X亙美質珍,D2-03-07,分享派對包-方案2,分享派對包,活動,55,83,79,36,0.255,3.72,-0.081,10,0,True
2025-06-01,盛香珍X亙美質珍,D2-03-07,分享派對包-方案2,分享派對包,活動,44,75,79,36,0.193,3.32,-0.025,10,0,True
2025-07-01,盛香珍X亙美質珍,D2-03-07,分享派對包-方案2,分享派對包,活動,59,88,79,36,0.211,3.64,0.051,8,0,True
2025-08-01,盛香珍X亙美質珍,D2-03-07,分享派對包-方案2,分享派對包,活動,51,85,79,36,0.262,3.5,-0.055,10,0,True
2025-09-01,盛香珍X亙美質珍,D2-03-07,分享派對包-方案2,分享派對包,活動,41,68,79,36,0.194,4.06,-0.012,8,0,True
2025-10-01,盛香珍X亙美質珍,D2-03-07,分享派對包-方案2,分享派對包,活動,29,46,79,36,0.261,3.39,-0.06,7,0,True
2025-11-01,盛香珍X亙美質珍,D2-03-07,分享派對包-方案2,分享派對包,活動,36,62,79,36,0.273,3.79,-0.053,8,0,True
2025-12-01,盛香珍X亙美質珍,D2-03-07,分享派對包-方案2,分享派對包,活動,66,128,79,36,0.283,3.69,0.024,11,0,True
2025-01-01,盛香珍X亙美質珍,D2-03-08,跨界聯名禮盒-方案2,跨界聯名禮盒,會員,61,97,89,46,0.237,3.77,-0.039,11,0,True
2025-02-01,盛香珍X亙美質珍,D2-03-08,跨界聯名禮盒-方案2,跨界聯名禮盒,會員,65,92,89,46,0.248,3.61,0.014,14,0,True
2025-03-01,盛香珍X亙美質珍,D2-03-08,跨界聯名禮盒-方案2,跨界聯名禮盒,會員,51,74,89,46,0.286,3.7,-0.013,15,0,True
2025-04-01,盛香珍X亙美質珍,D2-03-08,跨界聯名禮盒-方案2,跨界聯名禮盒,會員,55,70,89,46,0.312,3.64,0.034,11,0,True
2025-05-01,盛香珍X亙美質珍,D2-03-08,跨界聯名禮盒-方案2,跨界聯名禮盒,會員,47,67,89,46,0.306,3.74,-0.01,12,0,True
2025-06-01,盛香珍X亙美質珍,D2-03-08,跨界聯名禮盒-方案2,跨界聯名禮盒,會員,56,71,89,46,0.38,3.58,0.01,15,0,True
2025-07-01,盛香珍X亙美質珍,D2-03-08,跨界聯名禮盒-方案2,跨界聯名禮盒,會員,64,87,89,46,0.327,3.6,0.043,14,0,True
2025-08-01,盛香珍X亙美質珍,D2-03-08,跨界聯名禮盒-方案2,跨界聯名禮盒,會員,61,91,89,46,0.253,3.64,0.041,14,0,True
2025-09-01,盛香珍X亙美質珍,D2-03-08,跨界聯名禮盒-方案2,跨界聯名禮盒,會員,43,59,89,46,0.306,3.71,0.019,14,0,True
2025-10-01,盛香珍X亙美質珍,D2-03-08,跨界聯名禮盒-方案2,跨界聯名禮盒,會員,41,62,89,46,0.245,3.48,-0.023,15,0,True
2025-11-01,盛香珍X亙美質珍,D2-03-08,跨界聯名禮盒-方案2,跨界聯名禮盒,會員,41,60,89,46,0.297,3.96,-0.042,15,0,True
2025-12-01,盛香珍X亙美質珍,D2-03-08,跨界聯名禮盒-方案2,跨界聯名禮盒,會員,58,75,89,46,0.314,3.97,-0.022,14,0,True
2025-01-01,盛香珍X亙美質珍,D2-03-09,經典小泡芙-方案3,經典小泡芙,線上,76,99,100,34,0.354,4.11,0.022,17,0,True
2025-02-01,盛香珍X亙美質珍,D2-03-09,經典小泡芙-方案3,經典小泡芙,線上,94,125,100,34,0.371,3.93,0.068,15,0,True
